"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"DXIUI4ZN","journalArticle","2023","Choi, Hanlim; Lee, Jin-young; Sul, Younghoon; Kim, Seheon; Ye, Jin-bong; Lee, Jin-suk; Yoon, Suyoung; Seok, Junepill; Han, Jonghee; Choi, Jung-hee","Comparing machine learning and logistic regression for acute kidney injury prediction in trauma patients: A retrospective observational study at a single tertiary medical center","Medicine (United States)","","","10.1097/MD.0000000000034847","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85168524297&doi=10.1097%2FMD.0000000000034847&partnerID=40&md5=bbab411459a4596ff3ad618eb57368d4","Acute kidney injury (AKI) is common in patients with trauma and is associated with poor outcomes. Therefore, early prediction of AKI in patients with trauma is important for risk stratification and the provision of optimal intensive care unit treatment. This study aimed to compare 2 models, machine learning (ML) techniques and logistic regression, in predicting AKI in patients with trauma. We retrospectively reviewed the charts of 400 patients who sustained torso injuries between January 2016 and June 2020. Patients were included if they were aged > 15 years, admitted to the intensive care unit, survived for > 48 hours, had thoracic and/or abdominal injuries, had no end-stage renal disease, and had no missing data. AKI was defined in accordance with the Kidney Disease Improving Global Outcomes definition and staging system. The patients were divided into 2 groups: AKI (n = 78) and non-AKI (n = 322). We divided the original dataset into a training (80%) and a test set (20%), and the logistic regression with stepwise selection and ML (decision tree with hyperparameter optimization using grid search and cross-validation) was used to build a model for predicting AKI. The models established using the training dataset were evaluated using a confusion matrix receiver operating characteristic curve with the test dataset. We included 400 patients with torso injury, of whom 78 (19.5%) progressed to AKI. Age, intestinal injury, cumulative fluid balance within 24 hours, and the use of vasopressors were independent risk factors for AKI in the logistic regression model. In the ML model, vasopressors were the most important feature, followed by cumulative fluid balance within 24 hours and packed red blood cell transfusion within 4 hours. The accuracy score showed no differences between the 2 groups; however, the recall and F1 score were significantly higher in the ML model (.94 vs 56 and.75 vs 64, respectively). The ML model performed better than the logistic regression model in predicting AKI in patients with trauma. ML techniques can aid in risk stratification and the provision of optimal care. © 2023 Elsevier B.V., All rights reserved.","2023","2025-09-29 14:51:22","2025-09-29 14:51:22","","E34847","","33","102","","","","","","","","","","","","","","","","","Type: Article","<p>Cited by: 6; All Open Access; Gold Open Access; Green Final Open Access; Green Open Access</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"29Z9SCZ5","journalArticle","2023","Keys, Georgia; Ryan, Lisa; Faulkner, Maria; McCann, Michael","Workload Monitoring Tools in Field-Based Team Sports, the Emerging Technology and Analytics used for Performance and Injury Prediction: A Systematic Review","International Journal of Computer Science in Sport","","","10.2478/ijcss-2023-0008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171574308&doi=10.2478%2Fijcss-2023-0008&partnerID=40&md5=553a431fed1f709010245f1e172444d8","Training load (TL) is frequently documented among team sports and the development of emerging technology (ET) is displaying promising results towards player performance and injury risk identification. The aim of this systematic review was to identify ETs used in field-based sport to monitor TL for injury/performance prediction and provide sport specific recommendations by identifying new data generation in which coaches may consider when tracking players for an increased accuracy in training prescription and evaluation among field-based sports. Data was extracted from 60 articles following a systematic search of CINAHL, SPORTDiscus, Web of Science and IEEE XPLORE databases. Global positioning system (GPS) and accelerometers were common external TL tools and Rated Perceived Exertion (RPE) for internal TL. A collection of analytics tools were identified when investigating injury/performance prediction. Machine Learning showed promising results in many studies, identifying the strongest predictive variables and injury risk identification. Overall, a variety of TL monitoring tools and predictive analytics were utilized by researchers and were successful in predicting injury/performance, but no common method taken by researchers could be identified. This review highlights the positive effect of ETs, but further investigation is desired towards a 'gold standard""predictive analytics tool for injury/performance prediction in field-based team sports. © 2023 Elsevier B.V., All rights reserved.","2023","2025-09-29 14:51:22","2025-09-29 14:51:22","","26 - 48","","2","22","","","","","","","","","","","","","","","","","Type: Article","<p>Cited by: 4; All Open Access; Gold Open Access</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B2ND6PMR","conferencePaper","2023","Bajons, Robert","Evaluating Player Performances in Football: A Debiased Machine Learning Approach","","","","10.1145/3613347.3613368","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85180787085&doi=10.1145%2F3613347.3613368&partnerID=40&md5=a1b7f1ca9b7120f86ba41140e76b2bfd","In this work, a novel framework for the evaluation of individual football (soccer) players using event stream data is introduced. Applying a debiased machine learning approach (DML), we estimate the contribution of players to a possession sequence, i.e. a sequence of consecutive on-ball events stopped either by the opponent team gaining the possession or by an action of the referee. The estimates are then used to derive a metric to rate players, which is able to account for team strengths and game context. To show the potential of our novel rating approach we compare it to existing ratings by measuring the quality of match outcome forecasts generated when the ratings are used as predictor variables. © 2024 Elsevier B.V., All rights reserved.","2023","2025-09-29 14:51:22","2025-09-29 14:51:22","","135 - 140","","","","","","","","","","","","","","","","","","","","Type: Conference paper","<p>Cited by: 2; All Open Access; Hybrid Gold Open Access</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8VGFALGJ","journalArticle","2023","Dandrieux, Pierre Eddy; Navarro, Laurent; Chapon, Joris; Tondut, Jeanne; Hollander, K.; Édouard, Pascal","Perceptions and beliefs about sports injury prediction as a measure of injury risk reduction: An online survey of high-performance sport stakeholders (athletes, coaches, health professionals); Perceptions et croyances sur la prédiction des blessures en sports en tant que mesure de réduction des risques de blessure : une enquête en ligne sur les acteurs du sport de haut niveau (athlètes, entraîneurs, professionnels de santé)","Journal de Traumatologie du Sport","","","10.1016/j.jts.2023.04.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85153950241&doi=10.1016%2Fj.jts.2023.04.004&partnerID=40&md5=7d8c8070735bee5e790dc8df1b4e61a1","Objectives: To explore the perception and beliefs of elite athletics (track and field) athletes, coaches, and health professionals, towards the use of injury prediction as an injury risk reduction measure. Method: During the 2022 European Championships in Munich (Germany), all registered athletes, coaches, and health professionals were asked to complete an online questionnaire on their perception and beliefs of injury prediction use as an injury risk reduction measure. The agreement on the interest, intent to use, perceived help and potential stress, were assessed using an analogic scale from 0 (i.e. not at all) to 100 (i.e. totally). Results: We collected a total of 79 responses: 35 athletes, 14 coaches, and 29 health professionals, from 23 countries. They all expressed a high level of agreement regarding the interest (86 ± 15), intent to use (84 ± 16), and perceived help (85 ± 16) of injury prediction as an injury risk reduction measure. Regarding potential stress induced by injury prediction, the level of agreement was moderate (41 ± 33), and there was an important inter-individual variability in each stakeholder group (athletes, coaches, health professionals). Conclusions: This was the first study investigating the perception and beliefs of elite athletics athletes, coaches, and health professionals regarding the use of injury prediction as an injury risk reduction measure. Regardless of the stakeholders, there was a high level of acceptance reported in this potential measure. These findings have important implications for future research and in practice in the use of injury prediction as an injury risk reduction measure in elite athletics. © 2023 Elsevier B.V., All rights reserved.","2023","2025-09-29 14:51:22","2025-09-29 14:51:22","","81 - 87","","2","40","","","","","","","","","","","","","","","","","Type: Article","<p>Cited by: 1</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WNI89PKP","journalArticle","2023","Dandrieux, Pierre Eddy; Tondut, Jeanne; Nagahara, Ryu; Mendiguchía, Jurdan; Morin, Jean Benoît; Lahti, Johan; Ley, Christophe; Édouard, Pascal; Navarro, Laurent","Football hamstring injury prediction using machine learning: Preliminary study on 284 football players; Prédiction des blessures des ischiojambiers en football à l'aide d'apprentissage automatique : étude préliminaire sur 284 footballeurs","Journal de Traumatologie du Sport","","","10.1016/j.jts.2023.04.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85153795067&doi=10.1016%2Fj.jts.2023.04.003&partnerID=40&md5=611c5c05e2459abdb5ff4e68fb3458d1","The hamstring injury is the number one injury diagnosis in football. One of the strategies for hamstring injury prevention is the identification of high-risk athletes. In this article, we implemented machine learning algorithms for injury risk estimation in 284 male footballers playing in 16 professional or semi-professional football teams from 3 countries. The predictors (input data) of the algorithms consisted of an athlete's baseline dataset, including hamstring injury history in the previous season and data measured during a maximum sprint of 30 m. The output data, binary, was the occurrence of hamstring injury. The three models used, logistic regression, random forests and AdaBoost, were compared to a dummy classifier. The results showed that it is possible, to a certain extent, to predict the occurrence of injury with these models. The comparison with the dummy classifier, when considering a set of metrics including F1-score, showed the interest of the three models used. Additionally, the relative importance of predictors can be measured, which can aid in understanding the predominant factors influencing injury. These results suggest avenues for hamstring injury prevention strategies. © 2023 Elsevier B.V., All rights reserved.","2023","2025-09-29 14:51:22","2025-09-29 14:51:22","","69 - 73","","2","40","","","","","","","","","","","","","","","","","Type: Article","<p>Cited by: 3; All Open Access; Bronze Open Access</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5YRUCVMS","journalArticle","2023","Kolodziej, Mathias; Groll, Andreas; Nolte, Kevin Frederic; Willwacher, Steffen; Alt, Tobias; Schmidt, Marcus; Jaitner, Thomas","Predictive modeling of lower extremity injury risk in male elite youth soccer players using least absolute shrinkage and selection operator regression","Scandinavian Journal of Medicine and Science in Sports","","","10.1111/sms.14322","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147513540&doi=10.1111%2Fsms.14322&partnerID=40&md5=ba95d31e78a1ebee5577d15bb6ccb312","Purpose: To (1) identify neuromuscular and biomechanical injury risk factors in elite youth soccer players and (2) assess the predictive ability of a machine learning approach. Material and Methods: Fifty-six elite male youth soccer players (age: 17.2 ± 1.1 years; height: 179 ± 8 cm; mass: 70.4 ± 9.2 kg) performed a 3D motion analysis, postural control testing, and strength testing. Non-contact lower extremities injuries were documented throughout 10 months. A least absolute shrinkage and selection operator (LASSO) regression model was used to identify the most important injury predictors. Predictive performance of the LASSO model was determined in a leave-one-out (LOO) prediction competition. Results: Twenty-three non-contact injuries were registered. The LASSO model identified concentric knee extensor peak torque, hip transversal plane moment in the single-leg drop landing task and center of pressure sway in the single-leg stance test as the three most important predictors for injury in that order. The LASSO model was able to predict injury outcomes with a likelihood of 58% and an area under the ROC curve of 0.63 (sensitivity = 35%; specificity = 79%). Conclusion: The three most important variables for predicting the injury outcome suggest the importance of neuromuscular and biomechanical performance measures in elite youth soccer. These preliminary results may have practical implications for future directions in injury risk screening and planning, as well as for the development of customized training programs to counteract intrinsic injury risk factors. However, the poor predictive performance of the final model confirms the challenge of predicting sports injuries, and the model must therefore be evaluated in larger samples. © 2023 Elsevier B.V., All rights reserved.","2023","2025-09-29 14:51:22","2025-09-29 14:51:22","","1021 - 1033","","6","33","","","","","","","","","","","","","","","","","Type: Article","<p>Cited by: 7; All Open Access; Hybrid Gold Open Access</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5R8VET94","journalArticle","2023","Kim, Jun-woo; Magnusen, Marshall J.; Jeong, Seunghoon","March Madness prediction: Different machine learning approaches with non-box score statistics","Managerial and Decision Economics","","","10.1002/mde.3814","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145702147&doi=10.1002%2Fmde.3814&partnerID=40&md5=8ba650add569b8d797ad911f27e17e47","The popularity of analytical research specializing in forecasting of March Madness saw an increase in the past decades. While the influence of nongame statistics on the game outcome has become a great interest in sports analytics, little research has focused on situational factors in predicting sports tournament outcomes. Therefore, this study is to examine the use of different machine learning algorithms, including artificial neural network (ANN), k-nearest neighbors (kNN), support vector machine (SVM), logistic regression, and random forest (RF), to forecast the winning in a matchup between any two given teams during the March Madness tournaments. Our data include 1370 observations with 685 tournament games from 2006 to 2007 to 2016 to 2017 seasons. The results show that neural networks outperformed all other classifiers (67% of accuracy), followed by SVM (65%), kNN (63%), logistic regression (63%), and RF (61%). © 2023 Elsevier B.V., All rights reserved.","2023","2025-09-29 14:51:22","2025-09-29 14:51:22","","2223 - 2236","","4","44","","","","","","","","","","","","","","","","","Type: Article","<p>Cited by: 6</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X6JXVDBW","journalArticle","2023","Janssens, Bram; Bogaert, Matthias; Maton, Mathijs","Predicting the next Pogačar: a data analytical approach to detect young professional cycling talents","Annals of Operations Research","","","10.1007/s10479-021-04476-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123066780&doi=10.1007%2Fs10479-021-04476-4&partnerID=40&md5=b6e15b69096caf691401fc4704364017","The importance of young athletes in the field of professional cycling has sky-rocketed during the past years. Nevertheless, the early talent identification of these riders largely remains a subjective assessment. Therefore, an analytical system which automatically detects talented riders based on their freely available youth results should be installed. However, such a system cannot be copied directly from related fields, as large distinctions are observed between cycling and other sports. The aim of this paper is to develop such a data analytical system, which leverages the unique features of each race and thereby focusses on feature engineering, data quality, and visualization. To facilitate the deployment of prediction algorithms in situations without complete cases, we propose an adaptation to the k-nearest neighbours imputation algorithm which uses expert knowledge. Overall, our proposed method correlates strongly with eventual rider performance and can aid scouts in targeting young talents. On top of that, we introduce several model interpretation tools to give insight into which current starting professional riders are expected to perform well and why. © 2024 Elsevier B.V., All rights reserved.","2023","2025-09-29 14:51:22","2025-09-29 14:51:22","","557 - 588","","1","325","","","","","","","","","","","","","","","","","Type: Article","<p>Cited by: 19; All Open Access; Bronze Open Access; Green Final Open Access; Green Open Access</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JRHK25TV","journalArticle","2023","Dandrieux, Pierre Eddy; Navarro, Laurent; Blanco, David; Ruffault, Alexis; Ley, Christophe; Bruneau, Antoine; Chapon, Joris; Hollander, K.; Édouard, Pascal","Relationship between a daily injury risk estimation feedback (I-REF) based on machine learning techniques and actual injury risk in athletics (track and field): Protocol for a prospective cohort study over an athletics season","BMJ Open","","","10.1136/bmjopen-2022-069423","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159486960&doi=10.1136%2Fbmjopen-2022-069423&partnerID=40&md5=cebe6531e8b1be86772a381768e1764a","Introduction Two-thirds of athletes (65%) have at least one injury complaint leading to participation restriction (ICPR) in athletics (track and field) during one season. The emerging practice of medicine and public health supported by electronic processes and communication in sports medicine represents an opportunity for developing new injury risk reduction strategies. Modelling and predicting the risk of injury in real-time through artificial intelligence using machine learning techniques might represent an innovative injury risk reduction strategy. Thus, the primary aim of this study will be to analyse the relationship between the level of Injury Risk Estimation Feedback (I-REF) use (average score of athletes' self-declared level of I-REF consideration for their athletics activity) and the ICPR burden during an athletics season. Method and analysis We will conduct a prospective cohort study, called Injury Prediction with Artificial Intelligence (IPredict-AI), over one 38-week athletics season (from September 2022 to July 2023) involving competitive athletics athletes licensed with the French Federation of Athletics. All athletes will be asked to complete daily questionnaires on their athletics activity, their psychological state, their sleep, the level of I-REF use and any ICPR. I-REF will present a daily estimation of the ICPR risk ranging from 0% (no risk for injury) to 100% (maximal risk for injury) for the following day. All athletes will be free to see I-REF and to adapt their athletics activity according to I-REF. The primary outcome will be the ICPR burden over the follow-up (over an athletics season), defined as the number of days lost from training and/or competition due to ICPR per 1000 hours of athletics activity. The relationship between ICPR burden and the level of I-REF use will be explored by using linear regression models. Ethics and dissemination This prospective cohort study was reviewed and approved by the Saint-Etienne University Hospital Ethical Committee (Institutional Review Board: IORG0007394, IRBN1062022/CHUSTE). Results of the study will be disseminated in peer-reviewed journals and in international scientific congresses, as well as to the included participants. © 2023 Elsevier B.V., All rights reserved.","2023","2025-09-29 14:51:22","2025-09-29 14:51:22","","","","5","13","","","","","","","","","","","","","","","","","Type: Article","<p>Cited by: 13; All Open Access; Gold Open Access; Green Final Open Access; Green Open Access</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"94YVLI22","journalArticle","2023","Menghani, Ritika R.; Das, Anil; Kraft, Reuben H.","A sensor-enabled cloud-based computing platform for computational brain biomechanics","Computer Methods and Programs in Biomedicine","","","10.1016/j.cmpb.2023.107470","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150792724&doi=10.1016%2Fj.cmpb.2023.107470&partnerID=40&md5=3ebf324972864b3a43e89d407c9d8397","Background and Objectives: Driven by the risk of repetitive head trauma, sensors have been integrated into mouthguards to measure head impacts in contact sports and military activities. These wearable devices, referred to as “instrumented” or “smart” mouthguards are being actively developed by various research groups and organizations. These instrumented mouthguards provide an opportunity to further study and understand the brain biomechanics due to impact. In this study, we present a brain modeling service that can use information from these sensors to predict brain injury metrics in an automated fashion. Methods: We have built a brain modeling platform using several of Amazon's Web Services (AWS) to enable cloud computing and scalability. We use a custom-built cloud-based finite element modeling code to compute the physics-based nonlinear response of the intracranial brain tissue and provide a frontend web application and an application programming interface for groups working on head impact sensor technology to include simulated injury predictions into their research pipeline. Results: The platform results have been validated against experimental data available in literature for brain-skull relative displacements, brain strains and intracranial pressure. The parallel processing capability of the platform has also been tested and verified. We also studied the accuracy of the custom head surfaces generated by Avatar 3D. Conclusion: We present a validated cloud-based computational brain modeling platform that uses sensor data as input for numerical brain models and outputs a quantitative description of brain tissue strains and injury metrics. The platform is expected to generate transparent, reproducible, and traceable brain computing results. © 2023 Elsevier B.V., All rights reserved.","2023","2025-09-29 14:51:22","2025-09-29 14:51:22","","","","","233","","","","","","","","","","","","","","","","","Type: Article","<p>Cited by: 8; All Open Access; Hybrid Gold Open Access</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"34ZECJJ6","journalArticle","2023","de Leeuw, Arie Willem; Heijboer, Mathieu; Verdonck, Tim; Knobbe, Arno J.; Latré, Steven","Exploiting sensor data in professional road cycling: personalized data-driven approach for frequent fitness monitoring","Data Mining and Knowledge Discovery","","","10.1007/s10618-022-00905-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144155452&doi=10.1007%2Fs10618-022-00905-5&partnerID=40&md5=41b2efab86cff12aeb505188fa0438ca","We present a personalized approach for frequent fitness monitoring in road cycling solely relying on sensor data collected during bike rides and without the need for maximal effort tests. We use competition and training data of three world-class cyclists of Team Jumbo–Visma to construct personalised heart rate models that relate the heart rate during exercise to the pedal power signal. Our model captures the non-trivial dependency between exertion and corresponding response of the heart rate, which we show can be effectively estimated by an exponential kernel. To construct the daily heart rate models that are required for day-to-day fitness estimation, we aggregate all sessions in the previous week and apply sampling. On average, the explained variance of our models is 0.86, which we demonstrate is more than twice as large as for models that ignore the temporal integration involved in the heart’s response to exercise. We show that the fitness of a cyclist can be monitored by tracking developments of parameters of our heart rate models. In particular, we monitor the decay constant of the kernel involved, and also analytically determine virtual aerobic and anaerobic thresholds. We demonstrate that our findings for the virtual anaerobic threshold on average agree with the results of exercise tests. We believe this work is an important step forward in performance optimization by opening up avenues for switching to adaptive training programs that take into account the current physiological state of an athlete. © 2023 Elsevier B.V., All rights reserved.","2023","2025-09-29 14:51:22","2025-09-29 14:51:22","","1125 - 1153","","3","37","","","","","","","","","","","","","","","","","Type: Article","<p>Cited by: 9; All Open Access; Bronze Open Access</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M4G35QTT","journalArticle","2023","Fathima Begum, M.; Narayan, Subhashini","A pattern mixture model with long short-term memory network for acute kidney injury prediction","Journal of King Saud University - Computer and Information Sciences","","","10.1016/j.jksuci.2023.03.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151458235&doi=10.1016%2Fj.jksuci.2023.03.007&partnerID=40&md5=af9e9e3adb0197dd848c341d7fd09703","Acute kidney disease is a serious complication characterized by poor short- and long-term outcomes in the intensive care unit. Impairment in renal function of the kidney significantly increases the mortality rate. Early detection of acute kidney disease could lead to preventive interventions, therefore deep learning systems can detect it before its symptoms and consequences appear. We developed a novel deep learning architecture like Stacked long short-term memory network with pattern mixture approach for kidney injury prediction. A total of 33,754 patients encountered were retrospectively analyzed from the MIMIC-III database. A selection and pattern mixture model was used for preprocessing the time-series data. We compared the proposed result with conventional algorithms like gradient boosted trees and long short-term memory model. Our model was trained on patient time-series data for different time windows and obtained the highest accuracy of 92.4% for 12 h and 92.6% for 24 h. A novel stacked long short-term memory model outperforms the machine learning model, revealing superior performance in predicting kidney injury 24 h before onset. © 2023 Elsevier B.V., All rights reserved.","2023","2025-09-29 14:51:22","2025-09-29 14:51:22","","172 - 182","","4","35","","","","","","","","","","","","","","","","","Type: Article","<p>Cited by: 8; All Open Access; Hybrid Gold Open Access</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DH4ATJXZ","journalArticle","2023","Haggag, May R.; Rezk, Eman; El-Dakhakhni, Wael W.","Machine learning prediction of climate-induced disaster injuries","Natural Hazards","","","10.1007/s11069-023-05829-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147521483&doi=10.1007%2Fs11069-023-05829-x&partnerID=40&md5=6f8c194b52f46ccb3635ee33ffe134ef","The frequency of climate-induced disasters (CID) has exhibited a fivefold increase in the last five decades. In terms of CID global impact, around 1.7 billion people were affected in the last decade, and in 2020 alone, 30 million people were displaced due to CID. Furthermore, over the past two decades, 1 million deaths were reported and over $1.7 trillion in damage was attributed to CID. As such, the World Economic Forum, in its 2022 report, has identified climate action failure and extreme weather as the two most severe global risks to be considered over the next decade. Given the uncertainty and complexity associated with predicting CID frequencies and related impacts, the use of descriptive-, predictive- and prescriptive data analytics is key. To demonstrate the power of data analytics in predicting CID impacts, this work focuses on developing a data-driven machine learning model that predicts tornado-induced injuries based on a diverse set of input features ranging from hazard-, social-, geographic-, and climate-related features together with attributes related to community vulnerability, risk and resilience. These input features are then used to train and test various machine learning-based prediction models utilizing diverse techniques including decision trees, ensemble methods, and artificial neural networks. These models are subsequently evaluated to select the most significant features and the best performing model. In addition, several variable importance techniques are used to evaluate the dominance of all features and develop a model considering the most influential features. The results show that the best performing model had a testing accuracy of 83%. In addition, the results highlighted the apparent relationship between hazard-related attributes and tornadoes’ injury predictions. The developed approach is a step forward in harnessing the power of machine learning for improving our adaptation, preparedness, and planning towards global CID resilience. © 2023 Elsevier B.V., All rights reserved.","2023","2025-09-29 14:51:22","2025-09-29 14:51:22","","3645 - 3667","","3","116","","","","","","","","","","","","","","","","","Type: Article","<p>Cited by: 5</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P7DXG294","journalArticle","2023","Cai, Xiaolin; Rahmati, Yalda; Jain, Seema; Fishelson, James","Machine Learning Methods to Analyze and Predict Crash Injury Severity Based on Contributing Factors for Southeast Michigan","Transportation Research Record","","","10.1177/03611981221113569","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85153344064&doi=10.1177%2F03611981221113569&partnerID=40&md5=488ac3da666de3012c032f4dd58fa1a3","Traffic safety is a critical aspect of transportation. Transportation agencies and researchers have been continuously making an effort to ensure minimal error margins in the road system. There is a growing interest in the Southeast Michigan region because of the active role of original equipment manufacturers in spurring research in the new mobility field and autonomous vehicle technology. As new jobs are created and commuting trips increase, traffic safety becomes even more important. Thus, this study presents one of the first efforts to study crash patterns for Southeast Michigan using machine learning models to analyze and predict crash severity in the region based on various contributing factors. We combine a three-step method of correlation analysis, machine learning predictive models, and spatial analysis to develop a rigid schema for crash prediction. Results show that decision tree classifiers provide accurate predictions and rapid computations. Also, spatial plots of predicted injury severities reveal disproportionate errors in model predictions at intersections prompting the need to stratify the crash data for further analyses. This significantly improves severe injury predictions at non-intersection locations and highlights pedestrians as a main important feature. The converse holds for intersections that identify motorcycles as the main feature for severity prediction. Further results are elucidated in this paper. © 2025 Elsevier B.V., All rights reserved.","2023","2025-09-29 14:51:22","2025-09-29 14:51:22","","83 - 94","","3","2677","","","","","","","","","","","","","","","","","Type: Article","<p>Cited by: 7</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B3RJC2D2","journalArticle","2023","Rossi, Alessio; Pappalardo, Luca; Filetti, Cristoforo; Cintia, Paolo","Blood sample profile helps to injury forecasting in elite soccer players","Sport Sciences for Health","","","10.1007/s11332-022-00932-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129845045&doi=10.1007%2Fs11332-022-00932-1&partnerID=40&md5=4afb7dd87f7f7a50222bcb4c4ddbb71f","Purpose: By analyzing external workloads with machine learning models (ML), it is now possible to predict injuries, but with a moderate accuracy. The increment of the prediction ability is nowadays mandatory to reduce the high number of false positives. The aim of this study was to investigate if players’ blood sample profiles could increase the predictive ability of the models trained only on external training workloads. Method: Eighteen elite soccer players competing in Italian league (Serie B) during the seasons 2017/2018 and 2018/2019 took part in this study. Players’ blood samples parameters (i.e., Hematocrit, Hemoglobin, number of red blood cells, ferritin, and sideremia) were recorded through the two soccer seasons to group them into two main groups using a non-supervised ML algorithm (k-means). Additionally to external workloads data recorded every training or match day using a GPS device (K-GPS 10 Hz, K-Sport International, Italy), this grouping was used as a predictor for injury risk. The goodness of ML models trained were tested to assess the influence of blood sample profile to injury prediction. Results: Hematocrit, Hemoglobin, number of red blood cells, testosterone, and ferritin were the most important features that allowed to profile players and to analyze the response to external workloads for each type of player profile. Players’ blood samples’ characteristics permitted to personalize the decision-making rules of the ML models based on external workloads reaching an accuracy of 63%. This approach increased the injury prediction ability of about 15% compared to models that take into consideration only training workloads’ features. The influence of each external workload varied in accordance with the players’ blood sample characteristics and the physiological demands of a specific period of the season. Conclusion: Field experts should hence not only monitor the external workloads to assess the status of the players, but additional information derived from individuals’ characteristics permits to have a more complete overview of the players well-being. In this way, coaches could better personalize the training program maximizing the training effect and minimizing the injury risk. © 2023 Elsevier B.V., All rights reserved.","2023","2025-09-29 14:51:22","2025-09-29 14:51:22","","285 - 296","","1","19","","","","","","","","","","","","","","","","","Type: Article","<p>Cited by: 6; All Open Access; Hybrid Gold Open Access</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
