"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Abstract","Document Type","Publication Stage","Open Access","Source","EID"
"K., Liu, Kang; B., Yuan, Borong; X., Zhang, Xiangzhou; W., Chen, Weiqi; L.P., Patel, Lav P.; Y., Hu, Yong; M., Liu, Mei","Liu, Kang (55954258700); Yuan, Borong (57219024395); Zhang, Xiangzhou (35723401000); Chen, Weiqi (56093051400); Patel, Lav P. (57218567119); Hu, Yong (55682757000); Liu, Mei (56337948100)","55954258700; 57219024395; 35723401000; 56093051400; 57218567119; 55682757000; 56337948100","Characterizing the temporal changes in association between modifiable risk factors and acute kidney injury with multi-view analysis","2022","International Journal of Medical Informatics","163","","104785","","","0","2","10.1016/j.ijmedinf.2022.104785","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129491871&doi=10.1016%2Fj.ijmedinf.2022.104785&partnerID=40&md5=3b707f41ad9b49ed8d0ec2b83be8dd14","Background: Acute kidney injury (AKI) is a common life-threatening clinical syndrome in hospitalized patients. Advances in machine learning has demonstrated success in AKI risk prediction using electronic health records (EHRs). However, to prevent AKI, it is critical to identify clinically modifiable factors and understand their impact at different prevention windows. Method: We extracted 4129 clinical variables including demographics, social history, past diagnoses, procedures, labs, medications, vitals from EHRs for a cohort of 144,084 eligible inpatient encounters. We developed a multi-view learning framework for XGBoost (MV-XGB) to enhance algorithm attention on modifiable factors. To study effects of modifiable factors at different time points, we built AKI prediction models at 24-hours, 48-hours, 72-hours before AKI onset. To characterize the temporal changes in effect of modifiable factors on AKI, we derived two indicators, inter-class score-difference and exposed-score-difference, based on SHAP values to compare effects of modifiable factors in different windows. Result: MV-XGB effectively increased attention on modifiable factors (explained 92.4%-94.1% inter-class score-difference, i.e., predictive difference between AKI and non-AKI samples) while maintaining good predictive performance (AUROCs were 0.854, 0.798, 0.765 in models for 24–48-72 h AKI prediction respectively). We observed that 62% of predicted odds-ratio difference between AKI and non-AKI patients in 24 h can be explained by factors occurring between 24 and 72 h. Among the important modifiable factors, electrolyte balance explained 38.3% of the inter-class score difference increase between 24 h and 72 h, followed by high-risk medications (13.7%), care strategy (12.1%), blood pressure (10%), infection (7.8%), and anemia (5.4%). Effects of cardiac surgery or condition, respiratory ventilation, and anemia remained important longer than 72 h. Conclusion: Better understanding of the clinically modifiable factors is important to AKI prevention. The proposed multi-view learning approach improved the identification of modifiable factors of AKI and allowed characterization of the temporal dynamics of their potential benefit in intervention. © 2022 Elsevier B.V., All rights reserved.","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85129491871"
"K., Kapadia, Kumash; H., Abdel-Jaber, Hussein; F.A., Thabtah, F. Abdeljaber; W.M., Hadi, Wael Musa","Kapadia, Kumash (57212110577); Abdel-Jaber, Hussein (19639671900); Thabtah, F. Abdeljaber (8349253300); Hadi, Wael Musa (36238873000)","57212110577; 19639671900; 8349253300; 36238873000","Sport analytics for cricket game results using machine learning: An experimental study","2022","Applied Computing and Informatics","18","3-4","","256","266","0","48","10.1016/j.aci.2019.11.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075933396&doi=10.1016%2Fj.aci.2019.11.006&partnerID=40&md5=6690d2222c16bc784ccccaef516081cd","Indian Premier League (IPL) is one of the more popular cricket world tournaments, and its financial is increasing each season, its viewership has increased markedly and the betting market for IPL is growing significantly every year. With cricket being a very dynamic game, bettors and bookies are incentivised to bet on the match results because it is a game that changes ball-by-ball. This paper investigates machine learning technology to deal with the problem of predicting cricket match results based on historical match data of the IPL. Influential features of the dataset have been identified using filter-based methods including Correlation-based Feature Selection, Information Gain (IG), ReliefF and Wrapper. More importantly, machine learning techniques including Naïve Bayes, Random Forest, K-Nearest Neighbour (KNN) and Model Trees (classification via regression) have been adopted to generate predictive models from distinctive feature sets derived by the filter-based methods. Two featured subsets were formulated, one based on home team advantage and other based on Toss decision. Selected machine learning techniques were applied on both feature sets to determine a predictive model. Experimental tests show that tree-based models particularly Random Forest performed better in terms of accuracy, precision and recall metrics when compared to probabilistic and statistical models. However, on the Toss featured subset, none of the considered machine learning algorithms performed well in producing accurate predictive models. © 2022 Elsevier B.V., All rights reserved.","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85075933396"
"F., Bastani, Favyen; S.R., Madden, Samuel R.","Bastani, Favyen (55546553600); Madden, Samuel R. (7007132780)","55546553600; 7007132780","OTIF: Efficient Tracker Pre-processing over Large Video Datasets","2022","Proceedings of the ACM SIGMOD International Conference on Management of Data","","","","2091","2104","0","18","10.1145/3514221.3517835","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132450665&doi=10.1145%2F3514221.3517835&partnerID=40&md5=d405f27fff9622487ef48c3c2800c513","Performing analytics tasks over large-scale video datasets is increasingly common in a wide range of applications, from traffic planning to sports analytics. These tasks generally involve object detection and tracking operations that require pre-processing the video through expensive machine learning models. To address this cost, several video query optimizers have recently been proposed. Broadly, these methods trade large reductions in pre-processing cost for increases in query execution cost: during query execution, they apply query-specific machine learning operations over portions of the video dataset. Although video query optimizers reduce the overall cost of executing a single query over large video datasets compared to naive object tracking methods, executing several queries over the same video remains cost-prohibitive; moreover, the high per-query latency makes these systems unsuitable for exploratory analytics where fast response times are crucial. In this paper, we present OTIF, a video pre-processor that efficiently extracts all object tracks from large-scale video datasets. By integrating several optimizations under a joint parameter tuning framework, OTIF is able to extract all object tracks from video as fast as existing video query optimizers can execute just one single query. In contrast to the outputs of video query optimizers, OTIF's outputs are general-purpose object tracks that can be used to execute many queries with sub-second latencies. We compare OTIF against three recent video query optimizers, as well as several general-purpose object detection and tracking techniques, and find that, across multiple datasets, OTIF provides a 6x to 25x average reduction in the overall cost to execute five queries over the same video. © 2025 Elsevier B.V., All rights reserved.","Conference paper","Final","All Open Access; Green Accepted Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85132450665"
"P., Bauer, Pascal; G., Anzer, Gabriel; J.W., Smith, Joshua Wyatt","Bauer, Pascal (57211605646); Anzer, Gabriel (57222253694); Smith, Joshua Wyatt (59041798600)","57211605646; 57222253694; 59041798600","Individual role classification for players defending corners in football (soccer) Categorisation of the defensive role for each player in a corner kick using positional data","2022","Journal of Quantitative Analysis in Sports","18","2","","147","160","0","5","10.1515/jqas-2022-0003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140370599&doi=10.1515%2Fjqas-2022-0003&partnerID=40&md5=a1fb88c72e36394c906852bed3602369","Choosing the right defensive corner-strategy is a crucial task for each coach in professional football (soccer). Although corners are repeatable and static situations, due to their low conversion rates, several studies in literature failed to find useable insights about the efficiency of various corner strategies. Our work aims to fill this gap. We hand-label the role of each defensive player from 213 corners in 33 matches, where we then employ an augmentation strategy to increase the number of data points. By combining a convolutional neural network with a long short-term memory neural network, we are able to detect the defensive strategy of each player based on positional data. We identify which of seven well-established roles a defensive player conducted (player-marking, zonal-marking, placed for counterattack, back-space, short defender, near-post, and far-post). The model achieves an overall weighted accuracy of 89.3%, and in the case of player-marking, we are able to accurately detect which offensive player the defender is marking 80.8% of the time. The performance of the model is evaluated against a rule-based baseline model, as well as by an inter-labeller accuracy. We demonstrate that rules can also be used to support the labelling process and serve as a baseline for weak supervision approaches. We show three concrete use-cases on how this approach can support a more informed and fact-based decision making process. © 2022 Elsevier B.V., All rights reserved.","Article","Final","","Scopus","2-s2.0-85140370599"
"A., Lyubovsky, Andrew; Z., Liu, Zhenming; A., Watson, Amanda; S., Kuehn, Scott; E., Korem, Erik; G., Zhou, Gang","Lyubovsky, Andrew (57223938005); Liu, Zhenming (55648369400); Watson, Amanda (57191158599); Kuehn, Scott (57262792700); Korem, Erik (57263510800); Zhou, Gang (35226875600)","57223938005; 55648369400; 57191158599; 57262792700; 57263510800; 35226875600","A pain free nociceptor: Predicting football injuries with machine learning","2022","Smart Health","24","","100262","","","0","8","10.1016/j.smhl.2021.100262","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124207140&doi=10.1016%2Fj.smhl.2021.100262&partnerID=40&md5=f7671fd07cae7b192ed75a94d536311e","Injuries are a significant aspect of every sport, with the ability to impact a player's career and the success of a team in their season. As sensor data is able to pick up on a player's physical state, recently it has been analyzed for its ability to predict player injuries. We inspect the predictive power of player stats, subjective player responses, GPS data, and training load data in forecasting game injuries from an NCAA American football team during the 2019 season. Data processing techniques are used to remove noise and decrease correlated data, and as large portions of the data is missing, multiple methods of data interpolation are tested. Survey data and player stats have the most predictive power for injuries with GPS and training load data performing at near-random levels. Overall, when modeling player stats and survey data together, injury predictions had a precision of .47, recall of .74, and an F1 score of .52 significantly outperforming random guessing. © 2022 Elsevier B.V., All rights reserved.","Article","Final","","Scopus","2-s2.0-85124207140"
"B., Yan, Bowei; X., Ye, Xiaona; J., Wang, Jing; J., Han, Junshan; L., Wu, Lianlian; S., He, Song; K., Liu, Kunhong; X., Bo, Xiaochen","Yan, Bowei (57221351127); Ye, Xiaona (57208784176); Wang, Jing (57221361596); Han, Junshan (57700166600); Wu, Lianlian (58729995800); He, Song (56770438600); Liu, Kunhong (34973260300); Bo, Xiaochen (7005391024)","57221351127; 57208784176; 57221361596; 57700166600; 58729995800; 56770438600; 34973260300; 7005391024","An Algorithm Framework for Drug-Induced Liver Injury Prediction Based on Genetic Algorithm and Ensemble Learning","2022","Molecules","27","10","3112","","","0","12","10.3390/molecules27103112","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130310236&doi=10.3390%2Fmolecules27103112&partnerID=40&md5=c3c2bc2f5c3c247f234fb9ef6591077d","In the process of drug discovery, drug-induced liver injury (DILI) is still an active research field and is one of the most common and important issues in toxicity evaluation research. It directly leads to the high wear attrition of the drug. At present, there are a variety of computer algorithms based on molecular representations to predict DILI. It is found that a single molecular representation method is insufficient to complete the task of toxicity prediction, and multiple molecular fingerprint fusion methods have been used as model input. In order to solve the problem of high dimensional and unbalanced DILI prediction data, this paper integrates existing datasets and designs a new algorithm framework, Rotation-Ensemble-GA (R-E-GA). The main idea is to find a feature subset with better predictive performance after rotating the fusion vector of high-dimensional molecular representation in the feature space. Then, an Adaboost-type ensemble learning method is integrated into R-E-GA to improve the prediction accuracy. The experimental results show that the performance of R-E-GA is better than other state-of-art algorithms including ensemble learning-based and graph neural network-based methods. Through five-fold cross-validation, the R-E-GA obtains an ACC of 0.77, an F1 score of 0.769, and an AUC of 0.842. The DILI data and source code for R-E-GA in this study are available in supplements. © 2022 Elsevier B.V., All rights reserved.","Article","Final","All Open Access; Gold Open Access; Green Final Open Access; Green Open Access","Scopus","2-s2.0-85130310236"
"S., Bogaert, Sieglinde; J.J., Davis, Jesse J.; S., van Rossom, Sam; B., Vanwanseele, Benedicte","Bogaert, Sieglinde (57563946400); Davis, Jesse J. (57222752756); van Rossom, Sam (56656515700); Vanwanseele, Benedicte (15053887800)","57563946400; 57222752756; 56656515700; 15053887800","Impact of Gender and Feature Set on Machine-Learning-Based Prediction of Lower-Limb Overuse Injuries Using a Single Trunk-Mounted Accelerometer","2022","Sensors","22","8","2860","","","0","5","10.3390/s22082860","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127618819&doi=10.3390%2Fs22082860&partnerID=40&md5=3485a0203ae217a69abc09600d7f287f","Even though practicing sports has great health benefits, it also entails a risk of developing overuse injuries, which can elicit a negative impact on physical, mental, and financial health. Being able to predict the risk of an overuse injury arising is of widespread interest because this may play a vital role in preventing its occurrence. In this paper, we present a machine learning model trained to predict the occurrence of a lower-limb overuse injury (LLOI). This model was trained and evaluated using data from a three-dimensional accelerometer on the lower back, collected during a Cooper test performed by 161 first-year undergraduate students of a movement science program. In this study, gender-specific models performed better than mixed-gender models. The estimated area under the receiving operating characteristic curve of the best-performing male-and female-specific models, trained according to the presented approach, was, respectively, 0.615 and 0.645. In addition, the best-performing models were achieved by combining statistical and sports-specific features. Overall, the results demonstrated that a machine learning injury prediction model is a promising, yet challenging approach. © 2022 Elsevier B.V., All rights reserved.","Article","Final","All Open Access; Gold Open Access; Green Final Open Access; Green Open Access","Scopus","2-s2.0-85127618819"
"C., Deep Prakash, C.; S., Verma, Sanjay","Deep Prakash, C. (57220766669); Verma, Sanjay (57206847830)","57220766669; 57206847830","A new in-form and role-based Deep Player Performance Index for player evaluation in T20 Cricket","2022","Decision Analytics Journal","2","","100025","","","0","11","10.1016/j.dajour.2022.100025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135692480&doi=10.1016%2Fj.dajour.2022.100025&partnerID=40&md5=4431bc4d1661f1e57d04cb1a5e878808","Sports analytics has benefited immensely from the growth and popularity of Machine Learning algorithms. Machine Learning and Data Mining advances have enabled sports analysts to evaluate a player's performance more effectively. A review of existing literature on player performance evaluation methods shows the need to develop a new performance evaluation index for Twenty20 (T20) Cricket. We propose a Deep Player Performance Index (DPPI) to evaluate a T20 Cricket player based on batting and bowling strengths. DPPI captures a player's current form and role in the team. DPPI serves a dual purpose. First, it enables sports fans and researchers to compare players playing a similar role in different teams. Second, the aggregated DPPI values of players playing at different positions in a team give the approximate team strength. To build DPPI, we first modify the existing Fédération Internationale de Football Association (FIFA) player performance evaluation guidelines. We then use the modified guidelines in the context of T20 Cricket. We propose DPPI based on K-Means clustering and Random Forest algorithm and compare our results with the existing player performance evaluation indexes for the Indian Premier League (IPL) 2019 season. Our empirical results show that DPPI captures a player's batting and bowling strength better than other indexes. Thus, DPPI serves as a helpful index for fantasy Cricket users, Cricket fans, coaches, and managers to gain better insights into a player's performance. © 2023 Elsevier B.V., All rights reserved.","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85135692480"
"J., Lee, Jingyu; M., Yu, Myeong-sang; D., Na, Dokyun","Lee, Jingyu (57212609297); Yu, Myeong-sang (57193255688); Na, Dokyun (8853847900)","57212609297; 57193255688; 8853847900","DILI-Stk: An Ensemble Model for the Prediction of Drug-induced Liver Injury of Drug Candidates","2022","Current Bioinformatics","17","3","","296","303","0","8","10.2174/1574893617666211228113939","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133381972&doi=10.2174%2F1574893617666211228113939&partnerID=40&md5=d8cbc195919eb01e81b4f1772907b2cf","Background: Drug-induced Liver Injury (DILI) is a leading cause of drug failure, account-ing for nearly 20% of drug withdrawal. Thus, there has been a great demand for in silico DILI prediction models for successful drug discovery. To date, various models have been developed for DILI pre-diction; however, building an accurate model for practical use in drug discovery remains challenging. Methods: We constructed an ensemble model composed of three high-performance DILI prediction models to utilize the unique advantage of each machine learning algorithm. Results: The ensemble model exhibited high predictive performance, with an area under the curve of 0.88, sensitivity of 0.83, specificity of 0.77, F1-score of 0.82, and accuracy of 0.80. When a test dataset collected from the literature was used to compare the performance of our model with publicly available DILI prediction models, our model achieved an accuracy of 0.77, sensitivity of 0.82, specificity of 0.72, and F1-score of 0.79, which were higher than those of the other DILI prediction models. As many pub-lished DILI prediction models are not available for public access, which hinders in silico drug discov-ery, we made our DILI prediction model publicly accessible (http://ssbio.cau.ac.kr/software/dili/). Conclusion: We expect that our ensemble model may facilitate advancements in drug discovery by providing a highly predictive model and reducing the drug withdrawal rate. © 2024 Elsevier B.V., All rights reserved.","Article","Final","","Scopus","2-s2.0-85133381972"
"M.B., Mansouri, Misagh B.; J., Roland, Jeremy; M., Rahmati, Monireh; M., Sartipi, Mina; G.B., Wilkerson, Gary B.","Mansouri, Misagh B. (57190181810); Roland, Jeremy (57386166800); Rahmati, Monireh (57386908200); Sartipi, Mina (57203805550); Wilkerson, Gary B. (7003267743)","57190181810; 57386166800; 57386908200; 57203805550; 7003267743","A predictive paradigm for identifying elevated musculoskeletal injury risks after sport-related concussion; Ein Vorhersage-Muster für die Identifizierung von erhöhten Risiken für das Auftreten von Muskelverletzungen nach Sport-bezogener Gehirnerschütterung","2022","Sports Orthopaedics and Traumatology","38","1","","66","74","0","7","10.1016/j.orthtr.2021.11.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121833686&doi=10.1016%2Fj.orthtr.2021.11.006&partnerID=40&md5=483ad92078583a1e38ef35677754294c","Background: Detection of athlete subtle brain changes after a head impact or suspected concussion can have meaningful implications for a clinician to manage a specific head impact incident and reduce the athlete's chance for long-term musculoskeletal and neurological conditions. The goal of this study is to utilize machine learning algorithms to help predict elevated musculoskeletal injury risk after a sport-related concussion. Methods: Here we combined health data acquired from wellness and fitness surveys, reaction times from mobile Erikson flanker test, and other biometric information to provide a platform for monitoring a large number of athletes for the risk of future musculoskeletal injury. Our study participants were a cohort of 74 college football players. Injuries were documented throughout a 4-week pre-season practice period and the 12-game regular season. We tested three different predictive algorithms to classify the likelihood of the occurrence of a musculoskeletal injury. Results: The XGBoost model showed the highest overall accuracy with 91.9%. The CHAID and MLP models exhibited accuracies of 74.3% and 75.7%, respectively. The MLP model showed the highest accuracy in the training dataset with 80% correct. Conclusion: The predictive models combined with a mobile platform for data collection have great potential to monitor a large group of athletes and identify the at-risk population. © 2022 Elsevier B.V., All rights reserved.","Article","Final","","Scopus","2-s2.0-85121833686"
"M., Fathima Begum, M.; S., Narayan, Subhashini","Fathima Begum, M. (58167041000); Narayan, Subhashini (56708140000)","58167041000; 56708140000","A Machine Learning Model for Acute Kidney Injury Prediction with Novel Kidney Biomarkers","2022","","","","","","","0","7","10.1109/ICNGIS54955.2022.10079856","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85153099905&doi=10.1109%2FICNGIS54955.2022.10079856&partnerID=40&md5=d7970425ced8acab3bbc906b14c9e8f8","Background: AKI is a serious complication characterized by poor short-and long-Term outcomes in the intensive care unit. An increase in serum creatinine leads to impairment in renal function of the kidney and significantly increases the mortality rate. Early detection of AKI could lead to preventive interventions, therefore machine learning systems can detect AKI before its symptoms and consequences appear. Methods: We used a machine learning technique like boosted ensembles of decision trees along with novel kidney biomarkers to predict AKI using retrospective data extracted from the MIMIC-III dataset. Results: Our proposed algorithm achieved high AUROC for diagnosing and predicting AKI with novel kidney biomarkers. For AKI prediction at the point of onset, the algorithm achieved an AUROC of 0.890 (95 percent confidence interval [CI], 0.867-0.878). Also, our proposed algorithm obtained an AUROC of 0.82 (95 percent CI, 0.792-0.809) for predictions made 12-hours before onset and an AUROC of 0.85 (95 percent confidence interval: 0.785-0.804) for 24-hours predictions. Conclusion: The findings suggest that a machine learning-based AKI prediction tool with biomarkers could provide key prognostic skills for predicting which patients are at risk of AKI, eventually enabling physicians to intercede before kidney injuries occur. © 2023 Elsevier B.V., All rights reserved.","Conference paper","Final","","Scopus","2-s2.0-85153099905"
"D., Malikov, Davronbek; J., Kim, Jaeho","Malikov, Davronbek (57216460269); Kim, Jaeho (55373195100)","57216460269; 55373195100","The Application of Machine Learning on the Injury Prediction of Soccer Players","2022","CEUR Workshop Proceedings","3362","","","","","0","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151613348&partnerID=40&md5=e8f39ba2831060414cb0207d2d20868d","Soccer player lives with a high risk of injury since soccer is one of the sports activities with relatively high injury incidence compared with many other sports. Injuries can be a huge influence not only player’s career and financial situation but also it is the reason for soccer changing the coach’s game tactics as well as for directors of clubs have to find a new player. In order to reduce the risk of getting injured by predicting the probability of soccer players’ injuries for the new season, we conduct research in this paper. In this paper, we propose parameters that are connected each other and we collected using a non- technical way while most of the recent research provides technical ways such as GPS tracking technology or wearing devices. Moreover, we provide the accuracy of injury prediction and estimation of recovery time by using supervised classification machine learning models. © 2023 Elsevier B.V., All rights reserved.","Conference paper","Final","","Scopus","2-s2.0-85151613348"
"G., Bhatambarekar, Gayatri; S., Rai, Swarnim","Bhatambarekar, Gayatri (58153470800); Rai, Swarnim (57874825600)","58153470800; 57874825600","Batsmen Performance Prediction Using Regression Models","2022","","","","","80","85","0","5","10.1109/AIDE57180.2022.10060071","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150677777&doi=10.1109%2FAIDE57180.2022.10060071&partnerID=40&md5=0d1622ca980add4b4bfc708522b19c71","Cricket is among the most widely practiced and loved team sports worldwide. Machine learning algorithms are having a significant impact on sports analytics and cricket is one of them. By using machine learning techniques, we can create new methodologies, predict player performance and select a team for the next matches or series by predicting player performance. The proposed model is made out of statistical information from reputable sports sources and websites on the best ODI players for the Indian national cricket team. The performance of the players depends on various factors such as the opposition team, the venue, and the number of balls faced by the batsman. This paper makes an attempt to forecast the performance of batsmen based on several features. The main motive behind this study is to predict batsmen performance based on available data using different Regression models like Linear Regression (LR), Decision Tree Regression (DT), Random Forest (RF) Regression, Support Vector Regression (SVR), and evaluate which model is best for the prediction of different batsmen performance. Over the past few years, Fantasy sports have experienced tremendous growth, with a burgeoning fan base. Participants in fantasy sports can assemble fictitious teams from actual players. This project was motivated by the desire to assist selectors in predicting and identifying players who would do well in upcoming ODI series as well as provide sports fans with a pleasant way to interact with statistics and assist them in building their ideal teams on fantasy sports using our model. © 2023 Elsevier B.V., All rights reserved.","Conference paper","Final","","Scopus","2-s2.0-85150677777"
"U., Di Giacomo, Umberto; F., Mercaldo, Francesco; A., Santone, Antonella; G., Capobianco, G.","Di Giacomo, Umberto (57207581495); Mercaldo, Francesco (55842609700); Santone, Antonella (6603700255); Capobianco, G. (16644730200)","57207581495; 55842609700; 6603700255; 16644730200","Machine Learning on Soccer Player Positions","2022","International Journal of Decision Support System Technology","14","1","78","","","0","0","10.4018/IJDSST.286678","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149665664&doi=10.4018%2FIJDSST.286678&partnerID=40&md5=b572678234b8c15276bc81a8cc3b099f","During the last few years, sports analytics has been growing rapidly. The main usage of this discipline is the prediction of soccer match results, even if it can be applied with interesting results in different areas, such as analysis based on the player position information. In this paper, the authors propose an approach aimed to recognize the player position in a soccer match, predicting the specific zone in which the player is located in a specific moment. Similar objectives have not yet been considered. The authors consider supervised machine learning techniques by considering a dataset obtained through video capturing and tracking system. The data analyzed refer to several professional soccer games captured at the Alfheim Stadium in Tromso, Norway. The approach can be used in real time in order to verify if a player is playing according to the guidelines of the coach. In the experimental analysis, three different types of classification have been performed (i.e., three different divisions of the field), reaching the best results with random tree algorithm. © 2023 Elsevier B.V., All rights reserved.","Article","Final","","Scopus","2-s2.0-85149665664"
"S., Toki, Saša; A., Panjkota, Ante; M., Mateti, Maja","Toki, Saša (58130704900); Panjkota, Ante (9269509600); Mateti, Maja (58130641000)","58130704900; 9269509600; 58130641000","MACHINE LEARNING FOR DATA ANALYSIS IN FOOTBALL: A SURVEY OF METHODS AND PROBLEMS","2022","Annals of DAAAM and Proceedings of the International DAAAM Symposium","33","1","","503","510","0","3","10.2507/33rd.daaam.proceedings.070","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149437872&doi=10.2507%2F33rd.daaam.proceedings.070&partnerID=40&md5=82ef31f0ac5a0360819026534842c253","Machine learning is growing exponentially, and its applications are gaining more traction in the sports analysis community in recent years. The application of machine learning methods on spatiotemporal data in sports like football is getting attention from football clubs, academics, and amateur analysts and is the focus of this survey. This survey analyses and identifies current trends in research papers and literature to determine current and future applications in football analytics using spatiotemporal data. © 2023 Elsevier B.V., All rights reserved.","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85149437872"
"A., Jain, Atishay; S., Jain, Shreyans; N.M., Pancinovia, Neelu M.; F.J., George, Fr Jossy","Jain, Atishay (58280995500); Jain, Shreyans (58272579800); Pancinovia, Neelu M. (58123526300); George, Fr Jossy (57201260975)","58280995500; 58272579800; 58123526300; 57201260975","A Non-Linear Approach to Predict the Salary of NBA Athletes using Machine Learning Technique","2022","","","","","","","0","2","10.1109/TQCEBT54229.2022.10041664","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149179224&doi=10.1109%2FTQCEBT54229.2022.10041664&partnerID=40&md5=e26c12574630bf7350fa3d65113e4f96","Every sportsman traded/drafted receives monetary compensation in accordance with their contract. In this study, we propose a nonlinear approach based on performance and other aspects to determine the salary of a basketball player. We estimate the salary based on four regressive models. Whilst predicting we also Figure out the important features impacting the salary. Comparatively speaking, random forest outperformed other algorithms. Furthermore, we consider that our findings might benefit discussions between basketball teams and players. This model can also help set a benchmark for salary expectations by the players in accordance. © 2023 Elsevier B.V., All rights reserved.","Conference paper","Final","","Scopus","2-s2.0-85149179224"
"D., Sikka, Dhruv; D., Rajeswari, D.","Sikka, Dhruv (57647175500); Rajeswari, D. (58666287000)","57647175500; 58666287000","Basketball Win Percentage Prediction using Ensemble-based Machine Learning","2022","","","","","885","890","0","19","10.1109/ICECA55336.2022.10009313","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147514849&doi=10.1109%2FICECA55336.2022.10009313&partnerID=40&md5=9852556207b36534db31ea04fb6493bc","Basketball is a prominent team sport played on a rectangular court between two teams of five players each. The goal is to shoot the ball through the defender's hoop, which is high on a backboard at each end of the court, while stopping the other team from shooting through its own hoop. Predicting how sports will turn out is an interesting sports analytics problem because it gives valuable data for running the sports market. In this work, data from NBA (National Basketball Association) basketball teams is analyzed, and a machine learning model is made that uses advanced statistical measures and performance data to evaluate and predict the winning percentage of different teams. Voting Regression is used to put together algorithms like Random Forest, Decision Trees, Linear Regression, Gaussian Regression, and Gradient Boosting into a single unit that can predict a team's win percentage over the course of a season with 93.3% accuracy. © 2023 Elsevier B.V., All rights reserved.","Conference paper","Final","","Scopus","2-s2.0-85147514849"
"H.E., Sinadia, Herbie Ewaldo; I.M., Murwantara, I. Made","Sinadia, Herbie Ewaldo (57988273300); Murwantara, I. Made (24725147200)","57988273300; 24725147200","Sports Analytics: A Comparison of Machine Learning Perfomance for Profiling Badminton Athlete","2022","","","","","","","0","2","10.1109/ICTIIA54654.2022.9935852","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143055017&doi=10.1109%2FICTIIA54654.2022.9935852&partnerID=40&md5=dadd7c2fca784dff6dfe7c8c0f4b20ea","Sports analytics have become an important part in the improvement of athlete performances in the last decade. Badminton is one such sport where sports analytics can prove beneficial for its athletes. By incorporating data analysis and machine learning techniques, we can learn more about an athlete's performance and profile them via their results in official badminton matches, and coaches as well as athletes may use the results to identify possible improvements for the athlete. This work presents a model to profile the performances of two Indonesian badminton athletes through machine learning using official score data of matches played from 2018 to 2021. We have built a model that performs athlete profiling through regression, classification, and clustering methods. Our result shows that Random Forest outperformed SVM method on regression and the two methods performed similarly on classification, while K-means and hierarchical clustering models displayed similar results in data clustering. © 2022 Elsevier B.V., All rights reserved.","Conference paper","Final","","Scopus","2-s2.0-85143055017"
