"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Abstract","Document Type","Publication Stage","Open Access","Source","EID"
"K., Kapadia, Kumash; H., Abdel-Jaber, Hussein; F.A., Thabtah, F. Abdeljaber; W.M., Hadi, Wael Musa","Kapadia, Kumash (57212110577); Abdel-Jaber, Hussein (19639671900); Thabtah, F. Abdeljaber (8349253300); Hadi, Wael Musa (36238873000)","57212110577; 19639671900; 8349253300; 36238873000","Sport analytics for cricket game results using machine learning: An experimental study","2022","Applied Computing and Informatics","18","3-4","","256","266","0","48","10.1016/j.aci.2019.11.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075933396&doi=10.1016%2Fj.aci.2019.11.006&partnerID=40&md5=6690d2222c16bc784ccccaef516081cd","Indian Premier League (IPL) is one of the more popular cricket world tournaments, and its financial is increasing each season, its viewership has increased markedly and the betting market for IPL is growing significantly every year. With cricket being a very dynamic game, bettors and bookies are incentivised to bet on the match results because it is a game that changes ball-by-ball. This paper investigates machine learning technology to deal with the problem of predicting cricket match results based on historical match data of the IPL. Influential features of the dataset have been identified using filter-based methods including Correlation-based Feature Selection, Information Gain (IG), ReliefF and Wrapper. More importantly, machine learning techniques including Naïve Bayes, Random Forest, K-Nearest Neighbour (KNN) and Model Trees (classification via regression) have been adopted to generate predictive models from distinctive feature sets derived by the filter-based methods. Two featured subsets were formulated, one based on home team advantage and other based on Toss decision. Selected machine learning techniques were applied on both feature sets to determine a predictive model. Experimental tests show that tree-based models particularly Random Forest performed better in terms of accuracy, precision and recall metrics when compared to probabilistic and statistical models. However, on the Toss featured subset, none of the considered machine learning algorithms performed well in producing accurate predictive models. © 2022 Elsevier B.V., All rights reserved.","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85075933396"
"F., Bastani, Favyen; S.R., Madden, Samuel R.","Bastani, Favyen (55546553600); Madden, Samuel R. (7007132780)","55546553600; 7007132780","OTIF: Efficient Tracker Pre-processing over Large Video Datasets","2022","Proceedings of the ACM SIGMOD International Conference on Management of Data","","","","2091","2104","0","18","10.1145/3514221.3517835","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132450665&doi=10.1145%2F3514221.3517835&partnerID=40&md5=d405f27fff9622487ef48c3c2800c513","Performing analytics tasks over large-scale video datasets is increasingly common in a wide range of applications, from traffic planning to sports analytics. These tasks generally involve object detection and tracking operations that require pre-processing the video through expensive machine learning models. To address this cost, several video query optimizers have recently been proposed. Broadly, these methods trade large reductions in pre-processing cost for increases in query execution cost: during query execution, they apply query-specific machine learning operations over portions of the video dataset. Although video query optimizers reduce the overall cost of executing a single query over large video datasets compared to naive object tracking methods, executing several queries over the same video remains cost-prohibitive; moreover, the high per-query latency makes these systems unsuitable for exploratory analytics where fast response times are crucial. In this paper, we present OTIF, a video pre-processor that efficiently extracts all object tracks from large-scale video datasets. By integrating several optimizations under a joint parameter tuning framework, OTIF is able to extract all object tracks from video as fast as existing video query optimizers can execute just one single query. In contrast to the outputs of video query optimizers, OTIF's outputs are general-purpose object tracks that can be used to execute many queries with sub-second latencies. We compare OTIF against three recent video query optimizers, as well as several general-purpose object detection and tracking techniques, and find that, across multiple datasets, OTIF provides a 6x to 25x average reduction in the overall cost to execute five queries over the same video. © 2025 Elsevier B.V., All rights reserved.","Conference paper","Final","All Open Access; Green Accepted Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85132450665"
"G., Bhatambarekar, Gayatri; S., Rai, Swarnim","Bhatambarekar, Gayatri (58153470800); Rai, Swarnim (57874825600)","58153470800; 57874825600","Batsmen Performance Prediction Using Regression Models","2022","","","","","80","85","0","5","10.1109/AIDE57180.2022.10060071","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85150677777&doi=10.1109%2FAIDE57180.2022.10060071&partnerID=40&md5=0d1622ca980add4b4bfc708522b19c71","Cricket is among the most widely practiced and loved team sports worldwide. Machine learning algorithms are having a significant impact on sports analytics and cricket is one of them. By using machine learning techniques, we can create new methodologies, predict player performance and select a team for the next matches or series by predicting player performance. The proposed model is made out of statistical information from reputable sports sources and websites on the best ODI players for the Indian national cricket team. The performance of the players depends on various factors such as the opposition team, the venue, and the number of balls faced by the batsman. This paper makes an attempt to forecast the performance of batsmen based on several features. The main motive behind this study is to predict batsmen performance based on available data using different Regression models like Linear Regression (LR), Decision Tree Regression (DT), Random Forest (RF) Regression, Support Vector Regression (SVR), and evaluate which model is best for the prediction of different batsmen performance. Over the past few years, Fantasy sports have experienced tremendous growth, with a burgeoning fan base. Participants in fantasy sports can assemble fictitious teams from actual players. This project was motivated by the desire to assist selectors in predicting and identifying players who would do well in upcoming ODI series as well as provide sports fans with a pleasant way to interact with statistics and assist them in building their ideal teams on fantasy sports using our model. © 2023 Elsevier B.V., All rights reserved.","Conference paper","Final","","Scopus","2-s2.0-85150677777"
"U., Di Giacomo, Umberto; F., Mercaldo, Francesco; A., Santone, Antonella; G., Capobianco, G.","Di Giacomo, Umberto (57207581495); Mercaldo, Francesco (55842609700); Santone, Antonella (6603700255); Capobianco, G. (16644730200)","57207581495; 55842609700; 6603700255; 16644730200","Machine Learning on Soccer Player Positions","2022","International Journal of Decision Support System Technology","14","1","78","","","0","0","10.4018/IJDSST.286678","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149665664&doi=10.4018%2FIJDSST.286678&partnerID=40&md5=b572678234b8c15276bc81a8cc3b099f","During the last few years, sports analytics has been growing rapidly. The main usage of this discipline is the prediction of soccer match results, even if it can be applied with interesting results in different areas, such as analysis based on the player position information. In this paper, the authors propose an approach aimed to recognize the player position in a soccer match, predicting the specific zone in which the player is located in a specific moment. Similar objectives have not yet been considered. The authors consider supervised machine learning techniques by considering a dataset obtained through video capturing and tracking system. The data analyzed refer to several professional soccer games captured at the Alfheim Stadium in Tromso, Norway. The approach can be used in real time in order to verify if a player is playing according to the guidelines of the coach. In the experimental analysis, three different types of classification have been performed (i.e., three different divisions of the field), reaching the best results with random tree algorithm. © 2023 Elsevier B.V., All rights reserved.","Article","Final","","Scopus","2-s2.0-85149665664"
"S., Toki, Saša; A., Panjkota, Ante; M., Mateti, Maja","Toki, Saša (58130704900); Panjkota, Ante (9269509600); Mateti, Maja (58130641000)","58130704900; 9269509600; 58130641000","MACHINE LEARNING FOR DATA ANALYSIS IN FOOTBALL: A SURVEY OF METHODS AND PROBLEMS","2022","Annals of DAAAM and Proceedings of the International DAAAM Symposium","33","1","","503","510","0","3","10.2507/33rd.daaam.proceedings.070","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149437872&doi=10.2507%2F33rd.daaam.proceedings.070&partnerID=40&md5=82ef31f0ac5a0360819026534842c253","Machine learning is growing exponentially, and its applications are gaining more traction in the sports analysis community in recent years. The application of machine learning methods on spatiotemporal data in sports like football is getting attention from football clubs, academics, and amateur analysts and is the focus of this survey. This survey analyses and identifies current trends in research papers and literature to determine current and future applications in football analytics using spatiotemporal data. © 2023 Elsevier B.V., All rights reserved.","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85149437872"
"A., Jain, Atishay; S., Jain, Shreyans; N.M., Pancinovia, Neelu M.; F.J., George, Fr Jossy","Jain, Atishay (58280995500); Jain, Shreyans (58272579800); Pancinovia, Neelu M. (58123526300); George, Fr Jossy (57201260975)","58280995500; 58272579800; 58123526300; 57201260975","A Non-Linear Approach to Predict the Salary of NBA Athletes using Machine Learning Technique","2022","","","","","","","0","2","10.1109/TQCEBT54229.2022.10041664","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149179224&doi=10.1109%2FTQCEBT54229.2022.10041664&partnerID=40&md5=e26c12574630bf7350fa3d65113e4f96","Every sportsman traded/drafted receives monetary compensation in accordance with their contract. In this study, we propose a nonlinear approach based on performance and other aspects to determine the salary of a basketball player. We estimate the salary based on four regressive models. Whilst predicting we also Figure out the important features impacting the salary. Comparatively speaking, random forest outperformed other algorithms. Furthermore, we consider that our findings might benefit discussions between basketball teams and players. This model can also help set a benchmark for salary expectations by the players in accordance. © 2023 Elsevier B.V., All rights reserved.","Conference paper","Final","","Scopus","2-s2.0-85149179224"
"H.E., Sinadia, Herbie Ewaldo; I.M., Murwantara, I. Made","Sinadia, Herbie Ewaldo (57988273300); Murwantara, I. Made (24725147200)","57988273300; 24725147200","Sports Analytics: A Comparison of Machine Learning Perfomance for Profiling Badminton Athlete","2022","","","","","","","0","2","10.1109/ICTIIA54654.2022.9935852","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143055017&doi=10.1109%2FICTIIA54654.2022.9935852&partnerID=40&md5=dadd7c2fca784dff6dfe7c8c0f4b20ea","Sports analytics have become an important part in the improvement of athlete performances in the last decade. Badminton is one such sport where sports analytics can prove beneficial for its athletes. By incorporating data analysis and machine learning techniques, we can learn more about an athlete's performance and profile them via their results in official badminton matches, and coaches as well as athletes may use the results to identify possible improvements for the athlete. This work presents a model to profile the performances of two Indonesian badminton athletes through machine learning using official score data of matches played from 2018 to 2021. We have built a model that performs athlete profiling through regression, classification, and clustering methods. Our result shows that Random Forest outperformed SVM method on regression and the two methods performed similarly on classification, while K-means and hierarchical clustering models displayed similar results in data clustering. © 2022 Elsevier B.V., All rights reserved.","Conference paper","Final","","Scopus","2-s2.0-85143055017"
"J.J., Davis, Jesse J.; L., Bransen, Lotte; L., Devos, Laurens; W., Meert, Wannes; P., Robberechts, Pieter; J., van Haaren, Jan; M., van Roy, Maaike","Davis, Jesse J. (57222752756); Bransen, Lotte (57205378721); Devos, Laurens (57216820204); Meert, Wannes (23393307400); Robberechts, Pieter (57205377775); van Haaren, Jan (55445748200); van Roy, Maaike (57222576578)","57222752756; 57205378721; 57216820204; 23393307400; 57205377775; 55445748200; 57222576578","Evaluating Sports Analytics Models: Challenges, Approaches, and Lessons Learned","2022","CEUR Workshop Proceedings","3169","","","","","0","6","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134885847&partnerID=40&md5=112a95d38b748695410e88b43e5350d0","There has been an explosion of data collected about sports. Because such data is extremely rich and complicated, machine learning is increasingly being used to extract actionable insights from it. Typically, machine learning is used to build models and indicators that capture the skills, capabilities, and tendencies of athletes and teams. Such indicators and models are in turn used to inform decision-making at professional clubs. Unfortunately, how to evaluate the use of machine learning in the context of sports remains extremely challenging. On the one hand, it is necessary to evaluate the developed indicators themselves, where one is confronted by a lack of labels and small sample sizes. On the other hand, it is necessary to evaluate the models themselves, which is complicated by the noisy and non-stationary nature of sports data. In this paper, we highlight the inherent evaluation challenges in sports and discuss a variety of approaches for evaluating both indicators and models. In particular, we highlight how reasoning techniques, such as verification can be used to aid in the evaluation of learned models. © 2022 Elsevier B.V., All rights reserved.","Conference paper","Final","","Scopus","2-s2.0-85134885847"
"F., Zhou, Fujian","Zhou, Fujian (57724464500)","57724464500","Methods to Improve the Efficiency of Rural Physical Education Teaching Resources Allocation and Utilization in the Context of Artificial Intelligence","2022","Computational Intelligence and Neuroscience","2022","","3226902","","","0","15","10.1155/2022/3226902","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131222054&doi=10.1155%2F2022%2F3226902&partnerID=40&md5=f0d352ac8dacbefbb33e179b8907c93b","School physical education is an important part of school education, and physical education resources are the overall measure of a school's physical education level. Rural schools are limited by environmental constraints, especially the lack of physical education resources verification. Therefore, the allocation and utilization efficiency improvement of rural physical education resources are an important element of rural physical education construction. With the mature development of artificial intelligence technology, it has great potential for application in the field of cultural education. Artificial intelligence technology has the advantages of ease of use, strong self-adaptation, and excellent generalization ability, and it is selected for data processing in this paper. Using artificial intelligence technology, the study of sports informatization to help rural sports development and rational utilization of resources can help rural sports education development, rural sports industry prosperity, rural sports talent revitalization, rural sports governance system improvement, and governance capacity enhancement. The artificial intelligence raindrop algorithm, which can automate the statistics of all relevant factors and derive results based on data fusion, was selected as the core algorithm of this paper. Therefore, this paper proposes an intelligent algorithm for allocating and improving the efficiency of rural sports teaching resources so as to improve the informatization level of the rural sports industry, promote industrial integration based on local needs, accelerate the ""online urban-rural integration""in rural sports education, rural fitness guidance, and rural recreation and medical care, and rely on multiple entities. We will support the new model of sports informatization to empower rural sports teaching development by relying on the collaboration of multiple entities. © 2022 Elsevier B.V., All rights reserved.","Article","Final","All Open Access; Green Accepted Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85131222054"
"G., Anzer, Gabriel; P., Bauer, Pascal","Anzer, Gabriel (57222253694); Bauer, Pascal (57211605646)","57222253694; 57211605646","Expected passes: Determining the difficulty of a pass in football (soccer) using spatio-temporal data","2022","Data Mining and Knowledge Discovery","36","1","","295","317","0","22","10.1007/s10618-021-00810-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122307158&doi=10.1007%2Fs10618-021-00810-3&partnerID=40&md5=775cf64b77cdd594ce9c748f5c787a36","Passes are by far football’s (soccer) most frequent event, yet surprisingly little meaningful research has been devoted to quantify them. With the increase in availability of so-called positional data, describing the positioning of players and ball at every moment of the game, our work aims to determine the difficulty of every pass by calculating its success probability based on its surrounding circumstances. As most experts will agree, not all passes are of equal difficulty, however, most traditional metrics count them as such. With our work we can quantify how well players can execute passes, assess their risk profile, and even compute completion probabilities for hypothetical passes by combining physical and machine learning models. Our model uses the first 0.4 seconds of a ball trajectory and the movement vectors of all players to predict the intended target of a pass with an accuracy of 93.0 % for successful and 72.0 % for unsuccessful passes much higher than any previously published work. Our extreme gradient boosting model can then quantify the likelihood of a successful pass completion towards the identified target with an area under the curve (AUC) of 93.4 %. Finally, we discuss several potential applications, like player scouting or evaluating pass decisions. © 2022 Elsevier B.V., All rights reserved.","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85122307158"
"L., Galli, Leonardo; G., Galvan, Giulio; T., Levato, Tommaso; C., Liti, Chiara; V., Piccialli, Veronica; M., Sciandrone, Marco","Galli, Leonardo (55860054500); Galvan, Giulio (57193716420); Levato, Tommaso (57204878997); Liti, Chiara (57210738270); Piccialli, Veronica (57984159400); Sciandrone, Marco (6603107955)","55860054500; 57193716420; 57204878997; 57210738270; 57984159400; 6603107955","Football: Discovering elapsing-time bias in the science of success","2021","Chaos, Solitons and Fractals","152","","111370","","","0","2","10.1016/j.chaos.2021.111370","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114379033&doi=10.1016%2Fj.chaos.2021.111370&partnerID=40&md5=e2deeae01612c23d5deed14eb94c184d","One of the fundamental topics in sports analytics is the science of success, i.e., the study of the correlation between players’ performances and their success. This is a very challenging task especially in the case of team sports, among which football is a prominent example. This paper is concerned with uncovering a dangerous bias that is present in most of the approaches proposed in the literature that apply statistical techniques or machine learning models to study the correlation between team performances and match outcome. In particular, we find out that players’ behavior on a time interval is more and more correlated with the match outcome as the 90 minutes elapse. As an extreme example, we show that we can predict the output of a match with high confidence simply by looking at the last 15 minutes of the game. We call this effect elapsing-time bias. We conduct a quantitative analysis that proves the existence of this phenomenon and shows its consequences. We then propose a novel way to address the problem. Namely, we design a new machine learning task that is not affected by elapsing-time bias. All the experiments are conducted on a large corpus of finely annotated football matches of European leagues. © 2021 Elsevier B.V., All rights reserved.","Article","Final","","Scopus","2-s2.0-85114379033"
"C., Merhej, Charbel; R.J., Beal, Ryan J.; T., Matthews, Tim; S.D., Ramchurn, Sarvapali D.","Merhej, Charbel (57224941384); Beal, Ryan J. (57212513454); Matthews, Tim (57225670129); Ramchurn, Sarvapali D. (6603260372)","57224941384; 57212513454; 57225670129; 6603260372","What Happened Next? Using Deep Learning to Value Defensive Actions in Football Event-Data","2021","","","","","3394","3403","0","18","10.1145/3447548.3467090","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114904777&doi=10.1145%2F3447548.3467090&partnerID=40&md5=41b3fc1852cef0621fe329bc8aad7d8f","Objectively quantifying the value of player actions in football (soccer) is a challenging problem. To date, studies in football analytics have mainly focused on the attacking side of the game, while there has been less work on event-driven metrics for valuing defensive actions (e.g., tackles and interceptions). Therefore in this paper, we use deep learning techniques to define a novel metric that values such defensive actions by studying the threat of passages of play that preceded them. By doing so, we are able to value defensive actions based on what they prevented from happening in the game. Our Defensive Action Expected Threat (DAxT) model has been validated using real-world event-data from the 2017/2018 and 2018/2019 English Premier League seasons, and we combine our model outputs with additional features to derive an overall rating of defensive ability for players. Overall, we find that our model is able to predict the impact of defensive actions allowing us to better value defenders using event-data. © 2021 Elsevier B.V., All rights reserved.","Conference paper","Final","All Open Access; Green Accepted Open Access; Green Open Access","Scopus","2-s2.0-85114904777"
"M., Das, Muralee; S.E., Myrden, Susan E.","Das, Muralee (57226870831); Myrden, Susan E. (56656653400)","57226870831; 56656653400","America’s major league soccer: artificial intelligence and the quest to become a world class league","2021","CASE Journal","17","2","","202","225","0","2","10.1108/TCJ-10-2020-0140","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117343676&doi=10.1108%2FTCJ-10-2020-0140&partnerID=40&md5=6d4317977c95ec630939016f1a14db62","Theoretical basis: Resource-based view (RBV) theory (Barney, 1991; Barney and Mackey, 2016; Nagano, 2020) states that a firm’s tangible and intangible resources can represent a sustainable competitive advantage (SCA), a long-term competitive advantage that is extremely difficult to duplicate by another firm, when it meets four criteria (i.e. not imitable, are rare, valuable and not substitutable). In the context of this case, we believe there are three sources of SCA to be discussed using RBV – the major league soccer (MLS) team player roster, the use of artificial intelligence (AI) technologies to exploit this roster and the league’s single-entity structure: • MLS players: it has been widely acknowledged that a firm’s human resource talent, which includes professional soccer players (Omondi-Ochieng, 2019), can be a source of SCA. For example, from an RBV perspective, a player on the Los Angeles Galaxy roster: > cannot play for any other team in any other league at the same time (not imitable and are rare), > would already be a competitive player, as he is acquired to play in the highest professional league in the country (valuable) and > it would be almost impossible to find a clone player matching his exact talent characteristic (not substitutable) anywhere else. Of course, the roster mix of players must be managed by a capable coach who is able to exploit these resources and win championships (Szymanski et al., 2019). Therefore, it is the strategic human resource or talent management strategies of the professional soccer team roster that will enable a team to have the potential for an SCA (Maqueira et al., 2019). • Technology: technology can also be considered a source of SCA. However, this has been a source of contention. The argument is that technology is accessible to any firm that can afford to purchase it. Logically, any MLS team (or for that matter any professional soccer team) can acquire or build an AI system. For many observers, the only obvious constraint is financial resources. As we discuss in other parts of the case study, there is a fan-based assumption that what transpired in major league baseball (MLB) may repeat in the MLS. The movie Moneyball promoted the use of sabermetrics in baseball when making talent selection (as opposed to relying exclusively on scouts), which has now evolved into the norm of using technology-centered sports analytics across all MLB teams. In short, where is the advantage when every team uses technology for talent management? However, if that is the case, why are the MLB teams continuing to use AI and now the National Basketball Association (NBA), National Football League (NFL) and National Hockey League are following suit? We believe RBV theorists have already provided early insights: > “the exploitation of physical technology in a firm often involves the use of socially complex firm resources. Several firms may all possess the same physical technology, but only one of these firms may possess the social relations, cultural traditions, etc., to fully exploit this technology to implementing strategies…. and obtain a sustained competitive advantage from exploiting their physical technology more completely than other firms” (Barney, 1991, p. 110). • MLS League Single-Entity Structure: In contrast to other professional soccer leagues, the MLS has one distinct in-built edge – its ownership structure as a single entity, that is as one legal organization. All of the MLS teams are owned by the MLS, but with franchise operators. The centralization of operations provides the MLS with formidable economies of scale such as when investing in AI technologies for teams. Additionally, this ownership structure accords it leverage in negotiations for its inputs such as for player contracts. The MLS is the single employer of all its players, fully paying all salaries except those of the three marquees “designated players.” Collectively, this edge offers the MLS unparalleled fluidity and speed as a league when implementing changes, securing stakeholder buy-ins and adjusting for tailwinds. The “socially complex firm resources” is the unique talent composition of the professional soccer team and most critically its single entity structure. While every team can theoretically purchase an AI technology talent management system, its application entails use across 30 teams with a very different, complex and unique set of player talents. The MLS single-entity structure though is the resource that supplies the stability required for this human-machine (technology) symbioses to be fully accepted by stakeholders such as players and implemented with precision and speed across the entire league. So, there exists the potential for each MLS team (and the MLS as a league) to acquire SCA even when using “generic” AI technology, as long as other complex firm factors come into play. Research methodology: This case relied on information that was widely reported within media, press interviews by MLS officials, announcements by various organizations, journal articles and publicly available information on MLS. All of the names and positions, in this case, are actual persons. Case overview/synopsis: MLS started as a story of dreaming large and of quixotic adventure. Back in 1990, the founders of the MLS “sold” the league in exchange for the biggest prize in world soccer – the rights to host the 1994 Fédération Internationale de Football Association World Cup before they even wrote up the business plan. Today, the MLS is the highest-level professional men’s soccer league competition in the USA. That is a major achievement in just over 25-years, as the US hosts a large professional sports market. However, MLS has been unable to attract higher broadcasting value for its matches and break into the highest tier of international professional soccer. The key reason is that MLS matches are not deemed high quality content by broadcasters. To achieve higher quality matches requires many inputs such as soccer specific stadiums, growing the fan base, attracting key investors, league integrity and strong governance, all of which MLS has successfully achieved since its inception. However, attracting high quality playing talent is a critical input the MLS does not have because the league has repeatedly cautioned that it cannot afford them yet to ensure long-term financial sustainability. In fact, to guarantee this trade-off, the MLS is one of the only professional soccer leagues with an annual salary cap. So, the question is: how does MLS increase the quality of its matches (content) using relatively low cost (low quality) talent and still be able to demand higher broadcast revenues? One strategy is for the MLS to use AI playing technology to extract higher quality playing performance from its existing talent like other sports leagues have demonstrated, such as the NFL and NBA. To implement such a radical technology-centric strategy with its players requires the MLS to navigate associated issues such as human-machine symbioses, risking fan acceptance and even altering brand valuation. Complexity academic level: The case is written and designed for a graduate-level (MBA) class or an upper-level undergraduate class in areas such as contemporary issues in management, human resource management, talent management, strategic management, sports management and sports marketing. The case is suitable for courses that discuss strategy, talent management, human resource management and brand strategy. © 2021 Elsevier B.V., All rights reserved.","Article","Final","","Scopus","2-s2.0-85117343676"
"S., Ai, Shaojun; J., Na, Jiaming; V.D., De-Silva, Varuna D.; M.P., Caine, Mike P.","Ai, Shaojun (57268036200); Na, Jiaming (57268454200); De-Silva, Varuna D. (57200569349); Caine, Mike P. (7005782029)","57268036200; 57268454200; 57200569349; 7005782029","A Novel Methodology for Automating Spatio-Temporal Data Classification in Basketball Using Active Learning","2021","","","","","39","45","0","5","10.1109/PRML52754.2021.9520715","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115393426&doi=10.1109%2FPRML52754.2021.9520715&partnerID=40&md5=31f9520a15b92c888a7a793a83ec7855","The use of machine learning on spatio-temporal datasets has generated significant interest in a range of applications, including vehicular traffic modelling and urban planning. One of the most prolific application domains is sports analytics due to the availability of real-world multi-agent datasets, where such techniques are used to recognize and predict offensive and defensive strategies in a range of team sports. However, the use of advanced machine learning techniques requires the large datasets to be annotated by domain experts, which is a time-consuming task. Active learning is a methodology that significantly cuts down the data-annotation time on large datasets. In this paper, we investigate active learning strategies to annotate spatio-temporal datasets for the purpose of classification model building. The proposed algorithms are demonstrated on a dataset obtained from professional basketball games to classify an offensive strategy known as 'Pick-and-Roll'. Several neural network architectures are investigated for the classification of more than 900 segments of basketball plays. The results obtained suggest that the proposed, preferred, methodology is well suited for annotating large spatio-temporal datasets and has the potential to be applicable across a range of team sports and non-sports usage scenarios. © 2021 Elsevier B.V., All rights reserved.","Conference paper","Final","","Scopus","2-s2.0-85115393426"
"V., Sarlis, Vangelis; V., Chatziilias, Vasilis; C., Tjortjis, Christos; D.G., Mandalidis, Dimitris G.","Sarlis, Vangelis (57216916600); Chatziilias, Vasilis (57222221093); Tjortjis, Christos (6505849477); Mandalidis, Dimitris G. (6506234178)","57216916600; 57222221093; 6505849477; 6506234178","A Data Science approach analysing the Impact of Injuries on Basketball Player and Team Performance","2021","Information Systems","99","","101750","","","0","49","10.1016/j.is.2021.101750","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101909590&doi=10.1016%2Fj.is.2021.101750&partnerID=40&md5=b5010cef37c34d6f87fde62c55041a41","The sports industry utilizes science to improve short to long-term team and player management regarding budget, health, tactics, training, and most importantly performance. Data Science (DS) and Sports Analytics play key roles in supporting teams, players and experts to improve performance. This paper reviews the literature to identify important attributes correlated with injuries and attempts to quantify their impact on player and team performance, using analytics in the National Basketball Association (NBA) from 2010 up to 2020. It also provides an overview of Machine Learning (ML) and DS techniques and algorithms used to study injuries. Additionally, it provides information for coaches, sports and health scientists, managers and decision makers to recognize the most common injuries and investigate possible injury patterns during competitions. We identify teams and players who suffered the most, and the type of injuries requiring more attention. We found a high impact from injuries and pathologies on performance; musculoskeletal impairments are the most common ones that lead to decreased performance. Finally, we conclude that there is a weak positive relationship between performance and injuries based on a holistic multivariate model that describes player and team performance. © 2021 Elsevier B.V., All rights reserved.","Article","Final","","Scopus","2-s2.0-85101909590"
"Y., Liu, Yilin; S., Zhang, Shijia; M.K., Gowda, Mahanth K.","Liu, Yilin (57218456029); Zhang, Shijia (57224191250); Gowda, Mahanth K. (56368104500)","57218456029; 57224191250; 56368104500","NeuroPose: 3D hand pose tracking using EMG wearables","2021","","","","","1471","1482","0","65","10.1145/3442381.3449890","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108018142&doi=10.1145%2F3442381.3449890&partnerID=40&md5=00b7e446b6c450056c83196a141e2f61","Ubiquitous finger motion tracking enables a number of exciting applications in augmented reality, sports analytics, rehabilitation-healthcare, haptics etc. This paper presents NeuroPose, a system that shows the feasibility of 3D finger motion tracking using a platform of wearable ElectroMyoGraphy (EMG) sensors. EMG sensors can sense electrical potential from muscles due to finger activation, thus offering rich information for fine-grained finger motion sensing. However converting the sensor information to 3D finger poses is non trivial since signals from multiple fingers superimpose at the sensor in complex patterns. Towards solving this problem, NeuroPose fuses information from anatomical constraints of finger motion with machine learning architectures on Recurrent Neural Networks (RNN), Encoder-Decoder Networks, and ResNets to extract 3D finger motion from noisy EMG data. The generated motion pattern is temporally smooth as well as anatomically consistent. Furthermore, a transfer learning algorithm is leveraged to adapt a pretrained model on one user to a new user with minimal training overhead. A systematic study with 12 users demonstrates a median error of 6.24Â° and a 90%-ile error of 18.33Â° in tracking 3D finger joint angles. The accuracy is robust to natural variation in sensor mounting positions as well as changes in wrist positions of the user. NeuroPose is implemented on a smartphone with a processing latency of 0.101s, and a low energy overhead. © 2025 Elsevier B.V., All rights reserved.","Conference paper","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85108018142"
"S., Sattar, Shoaib; Y., Sattar, Yahya; M.O., Khuram Shahzad, Muhammad Osama; M.M., Fraz, Muhammad Moazam","Sattar, Shoaib (57224463985); Sattar, Yahya (57194870481); Khuram Shahzad, Muhammad Osama (58256574800); Fraz, Muhammad Moazam (56381648300)","57224463985; 57194870481; 58256574800; 56381648300","Group Activity Recognition in Visual Data: A Retrospective Analysis of Recent Advancements","2021","","","","9441478","","","0","2","10.1109/ICoDT252288.2021.9441478","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107643858&doi=10.1109%2FICoDT252288.2021.9441478&partnerID=40&md5=f55cdb09dcda2af6276b30126f4f7d0f","Human-activity recognition has gained significant attention recently within the computer vision and machine learning community, due to its applications in diverse fields such as health, entertainment, visual surveillance and sports analytics. An important sub-category of human-activity recognition is group activity recognition (GAR) where a group of individuals is involved in an activity. The main challenge in such recognition tasks is to learn the relationship between a group of individuals in a scene and its evolution over time. Recently, many techniques based on deep networks and graphical models have been proposed for group activity recognition. In this paper, we critically analyze the state-of-the-art (SOTA) techniques for group activity recognition. We propose a new taxonomy for categorizing the SOTA techniques conducted in the field of group activity recognition and divide the existing literature into different subcategories. We also identify the available datasets and the existing research challenges for GAR. © 2021 Elsevier B.V., All rights reserved.","Conference paper","Final","","Scopus","2-s2.0-85107643858"
